startHoleTime,endHoleTime,currentShift,software,holeID,avePenetrRate,avePercPressure,aveFeedPressure,aveDampPressure,aveRotPressure,aveFlushPressure
01/02/2025 08:14,01/02/2025 08:30,2025-02-01 D,6.28.1,40,2.034448979591837,14.002653061224489,39.87226530612245,0,41.50146939,14.002653061224489
01/02/2025 08:37,01/02/2025 08:44,2025-02-01 D,6.28.1,41,1.0724901960784314,16.20294117647059,41.711960784313725,0,38.74801960784314,16.20294117647059
01/02/2025 08:47,01/02/2025 08:53,2025-02-01 D,6.28.1,42,1.49226,16.1958,41.3274,0,39.10236,16.1958
01/02/2025 09:07,01/02/2025 09:11,2025-02-01 D,6.28.1,43,1.5763235294117646,14.90470588235294,39.36185294117647,0,38.46317647058824,14.90470588235294
01/02/2025 09:16,01/02/2025 09:17,2025-02-01 D,6.28.1,44,1.623,17.663,43.159666666666666,0,40.85873333333333,17.663
01/02/2025 09:25,01/02/2025 09:31,2025-02-01 D,6.28.1,45,1.4303061224489795,16.286632653061222,41.403,0,38.03706122,16.286632653061222
01/02/2025 09:35,01/02/2025 09:40,2025-02-01 D,6.28.1,46,1.6894255319148936,15.770744680851065,41.25291489361702,0,38.59619149,15.770744680851065
01/02/2025 09:47,01/02/2025 09:54,2025-02-01 D,6.28.1,47,2.11028,16.476,41.095299999999995,0,39.90058,16.476
01/02/2025 10:15,01/02/2025 10:16,2025-02-01 D,6.28.1,48,1.5390000000000001,13.3305,40.6438,0,36.6145,13.3305
01/02/2025 18:23,01/02/2025 18:29,2025-02-01 N,6.28.1,49,1.3587179487179488,14.808461538461538,39.77946153846153,0,39.82038461538461,14.808461538461538
01/02/2025 18:34,01/02/2025 18:40,2025-02-01 N,6.28.1,50,1.2999166666666666,16.0240625,41.58483333333333,0,38.316291666666665,16.0240625
01/02/2025 18:50,01/02/2025 18:56,2025-02-01 N,6.28.1,51,1.4095625,16.232499999999998,41.14083333333333,0,35.069229166666666,16.232499999999998
01/02/2025 19:01,01/02/2025 19:06,2025-02-01 N,6.28.1,52,1.8046530612244898,16.615102040816325,40.86228571428571,0,36.54142857142857,16.615102040816325
01/02/2025 19:10,01/02/2025 19:17,2025-02-01 N,6.28.1,53,1.4973400000000001,16.7277,40.87824,0,35.89066,16.7277
01/02/2025 20:03,01/02/2025 20:08,2025-02-01 N,6.28.1,54,1.3069736842105264,15.133815789473685,40.32015789473684,0,36.94747368421052,15.133815789473685
01/02/2025 20:14,01/02/2025 20:20,2025-02-01 N,6.28.1,55,1.048,15.433076923076923,40.50553846153846,0,36.87287179487179,15.433076923076923
01/02/2025 20:29,01/02/2025 20:34,2025-02-01 N,6.28.1,56,1.3733658536585365,15.294512195121952,42.25639024390244,0,37.231658536585364,15.294512195121952
01/02/2025 21:29,01/02/2025 21:34,2025-02-01 N,6.28.1,57,1.6011162790697675,15.716511627906979,40.55795348837209,0,38.42958139534883,15.716511627906979
01/02/2025 21:38,01/02/2025 21:43,2025-02-01 N,6.28.1,58,1.5398837209302327,15.406046511627908,40.78155813953488,0,38.33506976744186,15.406046511627908
01/02/2025 21:46,01/02/2025 21:51,2025-02-01 N,6.28.1,59,1.9974782608695651,16.74326086956522,40.707869565217386,0,37.662608695652175,16.74326086956522
01/02/2025 21:54,01/02/2025 22:00,2025-02-01 N,6.28.1,60,1.5711627906976744,15.856046511627905,42.318604651162794,0,38.34762790697675,15.856046511627905
01/02/2025 22:06,01/02/2025 22:07,2025-02-01 N,6.28.1,61,0.96475,10.0575,35.87675,0,51.69125,10.0575
01/02/2025 22:10,01/02/2025 22:15,2025-02-01 N,6.28.1,62,2.489468085106383,15.637021276595743,39.58363829787234,0,38.977000000000004,15.637021276595743
01/02/2025 22:29,01/02/2025 22:34,2025-02-01 N,6.28.1,63,1.6211363636363636,15.701590909090909,40.31004545454545,0,41.185522727272726,15.701590909090909
01/02/2025 22:37,01/02/2025 22:43,2025-02-01 N,6.28.1,64,1.4792,16.06566666666667,40.07988888888889,0,38.273577777777774,16.06566666666667
01/02/2025 22:46,01/02/2025 22:51,2025-02-01 N,6.28.1,65,1.4248085106382977,15.578297872340425,40.41740425531915,0,39.370063829787235,15.578297872340425
01/02/2025 22:55,01/02/2025 23:00,2025-02-01 N,6.28.1,66,1.716061224489796,16.584795918367348,41.22022448979592,0,40.477000000000004,16.584795918367348
01/02/2025 23:03,01/02/2025 23:13,2025-02-01 N,6.28.1,67,1.21,15.964285714285714,48.173204081632655,0,38.03108163265306,15.964285714285714
01/02/2025 23:27,01/02/2025 23:34,2025-02-01 N,6.28.1,68,1.2745531914893615,15.710744680851063,40.65674468085106,0,39.69068085106383,15.710744680851063
01/02/2025 23:36,01/02/2025 23:37,2025-02-01 N,6.28.1,69,1.5867777777777778,13.166666666666666,38.19888888888889,0,38.717999999999996,13.166666666666666
01/02/2025 23:50,01/02/2025 23:55,2025-02-01 N,6.28.1,70,1.2641052631578948,17.90565789473684,41.24978947368421,0,39.85815789473684,17.90565789473684
01/02/2025 23:58,02/02/2025 00:04,2025-02-01 N,6.28.1,71,1.712913043478261,16.324891304347826,40.48,0,40.71710869565218,16.324891304347826
02/02/2025 00:07,02/02/2025 00:14,2025-02-01 N,6.28.1,72,1.7751702127659577,14.364574468085106,45.30368085106383,0,42.20742553191489,14.364574468085106
02/02/2025 00:17,02/02/2025 00:22,2025-02-01 N,6.28.1,73,1.5102857142857145,16.096530612244898,41.08008163265306,0,40.15173469387755,16.096530612244898
02/02/2025 00:26,02/02/2025 00:33,2025-02-01 N,6.28.1,74,2.142583333333333,15.301250000000001,39.30133333333333,0,39.0486875,15.301250000000001
02/02/2025 01:33,02/02/2025 01:45,2025-02-01 N,6.28.1,75,1.79704,15.829500000000001,41.07822,0,42.911840000000005,15.829500000000001
02/02/2025 01:56,02/02/2025 02:02,2025-02-01 N,6.28.1,76,1.3237407407407407,16.336666666666666,40.95261111111111,0,43.16324074074074,16.336666666666666
02/02/2025 02:23,02/02/2025 02:29,2025-02-01 N,6.28.1,77,1.2313653846153847,16.544711538461538,41.57844230769231,0,41.02371153846154,16.544711538461538
02/02/2025 02:33,02/02/2025 02:39,2025-02-01 N,6.28.1,78,1.3946666666666667,16.55970588235294,41.45841176470588,0,41.31811764705883,16.55970588235294
02/02/2025 02:42,02/02/2025 02:48,2025-02-01 N,6.28.1,79,1.4621764705882352,16.31970588235294,41.39911764705882,0,41.51098039215686,16.31970588235294
02/02/2025 02:51,02/02/2025 02:57,2025-02-01 N,6.28.1,80,1.37098,17.2344,41.023500000000006,0,40.7546,17.2344
02/02/2025 03:00,02/02/2025 03:06,2025-02-01 N,6.28.1,81,1.38725,16.658076923076923,41.23057692307692,0,40.71498076923077,16.658076923076923
02/02/2025 03:10,02/02/2025 03:16,2025-02-01 N,6.28.1,82,1.3507692307692307,16.01221153846154,40.179826923076924,0,39.86513461538462,16.01221153846154
02/02/2025 03:20,02/02/2025 03:27,2025-02-01 N,6.28.1,83,1.5981346153846152,15.827884615384615,40.866807692307695,0,42.048634615384614,15.827884615384615
02/02/2025 03:29,02/02/2025 03:36,2025-02-01 N,6.28.1,84,1.3291960784313726,16.82676470588235,41.542313725490196,0,41.48278431372549,16.82676470588235
02/02/2025 03:39,02/02/2025 03:45,2025-02-01 N,6.28.1,85,1.4256530612244898,16.58204081632653,40.89983673469388,0,40.053836734693874,16.58204081632653
02/02/2025 03:48,02/02/2025 03:59,2025-02-01 N,6.28.1,86,1.448,15.702857142857145,41.340163265306124,0,41.89214285714286,15.702857142857145
02/02/2025 04:02,02/02/2025 04:09,2025-02-01 N,6.28.1,87,1.3847399999999999,16.0224,40.97424,0,40.26842,16.0224
02/02/2025 04:11,02/02/2025 04:18,2025-02-01 N,6.28.1,88,1.47426,16.0356,40.327220000000004,0,41.36866,16.0356
02/02/2025 04:23,02/02/2025 04:26,2025-02-01 N,6.28.1,89,1.2371666666666667,14.0675,38.39370833333333,0,40.801833333333335,14.0675
02/02/2025 04:32,02/02/2025 04:38,2025-02-01 N,6.28.1,90,1.6475000000000002,16.101428571428574,39.89114285714286,0,40.141714285714286,16.101428571428574
02/02/2025 04:43,02/02/2025 04:49,2025-02-01 N,6.28.1,91,1.4095961538461539,16.65576923076923,41.66225,0,42.610692307692304,16.65576923076923
02/02/2025 04:52,02/02/2025 04:58,2025-02-01 N,6.28.1,92,1.26512,16.3494,41.399480000000004,0,40.6353,16.3494
02/02/2025 05:04,02/02/2025 05:10,2025-02-01 N,6.28.1,93,1.4801428571428572,16.381836734693877,41.15724489795918,0,40.570673469387756,16.381836734693877
02/02/2025 05:13,02/02/2025 05:18,2025-02-01 N,6.28.1,94,1.4761020408163263,16.01816326530612,40.78475510204082,0,40.299734693877554,16.01816326530612
02/02/2025 05:22,02/02/2025 05:27,2025-02-01 N,6.28.1,95,1.4776326530612245,16.381836734693877,41.65726530612245,0,41.72377551020408,16.381836734693877
02/02/2025 05:30,02/02/2025 05:35,2025-02-01 N,6.28.1,96,3.189468085106383,15.604468085106383,39.18531914893617,0,39.11321276595744,15.604468085106383
02/02/2025 05:41,02/02/2025 05:46,2025-02-01 N,6.28.1,97,1.5430588235294118,16.545882352941177,40.65649019607844,0,39.94850980392157,16.545882352941177
02/02/2025 05:53,02/02/2025 05:59,2025-02-01 N,6.28.1,98,2.0998823529411763,15.393235294117646,40.77621568627451,0,40.022411764705886,15.393235294117646
02/02/2025 06:02,02/02/2025 06:08,2025-02-02 D,6.28.1,99,1.27762,16.602899999999998,41.476940000000006,0,39.83506,16.602899999999998
02/02/2025 06:12,02/02/2025 06:17,2025-02-02 D,6.28.1,100,1.3794489795918368,15.907346938775511,40.89404081632653,0,40.82044897959184,15.907346938775511
02/02/2025 06:23,02/02/2025 06:28,2025-02-02 D,6.28.1,101,1.404204081632653,16.451326530612246,40.48948979591837,0,41.981367346938775,16.451326530612246
02/02/2025 06:32,02/02/2025 06:37,2025-02-02 D,6.28.1,102,1.5037551020408162,16.731428571428573,41.14475510204082,0,40.87059184,16.731428571428573
02/02/2025 06:40,02/02/2025 06:40,2025-02-02 D,6.28.1,103,2.6306666666666665,7.665,36.519666666666666,0,33.041000000000004,7.665
02/02/2025 06:49,02/02/2025 06:55,2025-02-02 D,6.28.1,104,1.7189787234042553,16.547553191489364,40.50125531914894,0,40.82142553191489,16.547553191489364
02/02/2025 06:59,02/02/2025 07:04,2025-02-02 D,6.28.1,105,1.7804285714285715,15.796224489795918,40.91083673469388,0,40.913428571428575,15.796224489795918
02/02/2025 07:45,02/02/2025 07:51,2025-02-02 D,6.28.1,106,1.5452000000000001,16.1478,40.967479999999995,0,42.017300000000006,16.1478
02/02/2025 07:54,02/02/2025 08:00,2025-02-02 D,6.28.1,107,1.2999795918367347,16.370816326530612,41.16216326530612,0,41.29561224489796,16.370816326530612
02/02/2025 08:04,02/02/2025 08:09,2025-02-02 D,6.28.1,108,1.5305208333333333,16.290937500000002,41.07329166666667,0,40.57804166666667,16.290937500000002
02/02/2025 08:13,02/02/2025 08:18,2025-02-02 D,6.28.1,109,1.5409387755102042,16.03346939,41.334714285714284,0,42.74140816326531,16.03346939
02/02/2025 10:34,02/02/2025 10:40,2025-02-02 D,6.28.1,110,1.52558,16.3104,41.58244,0,41.678459999999994,16.3104
02/02/2025 10:45,02/02/2025 10:51,2025-02-02 D,6.28.1,111,1.2578653846153847,16.228557692307692,41.32501923076923,0,42.05892307692307,16.228557692307692
02/02/2025 11:16,02/02/2025 11:22,2025-02-02 D,6.28.1,112,1.2949000000000002,15.5754,41.1601,0,40.85864,15.5754
02/02/2025 11:25,02/02/2025 11:31,2025-02-02 D,6.28.1,113,1.3711041666666668,16.1846875,41.406708333333334,0,40.992416666666664,16.1846875
02/02/2025 11:35,02/02/2025 11:41,2025-02-02 D,6.28.1,114,1.3901224489795918,15.781530612244897,41.007346938775505,0,41.79802040816327,15.781530612244897
02/02/2025 11:44,02/02/2025 11:47,2025-02-02 D,6.28.1,115,1.6283333333333332,15.156875,39.5695,0,38.39725,15.156875
02/02/2025 11:54,02/02/2025 12:15,2025-02-02 D,6.28.1,116,1.7850416666666666,15.736875,45.32879166666667,0,44.613625000000006,15.736875
02/02/2025 12:18,02/02/2025 12:24,2025-02-02 D,6.28.1,117,1.4964081632653061,16.28112244897959,41.475367346938775,0,41.26726530612245,16.28112244897959
02/02/2025 12:27,02/02/2025 12:33,2025-02-02 D,6.28.1,118,1.55014,16.3068,40.30418,0,42.002939999999995,16.3068
02/02/2025 12:46,02/02/2025 12:51,2025-02-02 D,6.28.1,119,2.054157894736842,15.301973684210527,39.447210526315786,0,40.929315789473684,15.301973684210527
02/02/2025 13:05,02/02/2025 13:10,2025-02-02 D,6.28.1,120,1.8069743589743588,15.614615384615385,38.612051282051276,0,40.827564102564104,15.614615384615385
02/02/2025 13:23,02/02/2025 13:27,2025-02-02 D,6.28.1,121,2.128078947368421,15.590526315789475,39.70747368421053,0,40.61244736842105,15.590526315789475
02/02/2025 13:41,02/02/2025 13:46,2025-02-02 D,6.28.1,122,1.832525,15.906375,38.293975,0,39.429225,15.906375
02/02/2025 16:11,02/02/2025 16:19,2025-02-02 D,6.28.1,123,2.799783783783784,18.009932432432432,42.21340541,0,45.230891891891886,18.009932432432432
02/02/2025 16:30,02/02/2025 16:30,2025-02-02 D,6.28.1,124,0.645,6.675,21.201,0,32.396,6.675
02/02/2025 18:08,02/02/2025 18:08,2025-02-02 N,6.28.1,125,0.256,6.27,18.028,0,37.587,6.27
02/02/2025 18:44,02/02/2025 19:08,2025-02-02 N,6.28.1,126,2.3740799999999997,17.375880000000002,43.250552000000006,0,49.05196,17.375880000000002
02/02/2025 19:24,02/02/2025 19:40,2025-02-02 N,6.28.1,127,2.6094471544715447,17.838658536585367,43.98782926829268,0,47.11069105691057,17.838658536585367
02/02/2025 19:49,02/02/2025 20:02,2025-02-02 N,6.28.1,128,2.7667967479674793,18.012926829268295,43.35372357723577,0,45.664731707317074,18.012926829268295
02/02/2025 20:08,02/02/2025 20:17,2025-02-02 N,6.28.1,129,2.8021866666666666,17.156000000000002,41.13872,0,42.39396,17.156000000000002
02/02/2025 20:47,02/02/2025 21:02,2025-02-02 N,6.28.1,130,2.9170666666666665,16.7392,41.816226666666665,0,42.51332,16.7392
02/02/2025 21:32,02/02/2025 21:35,2025-02-02 N,6.28.1,131,3.0329591836734697,17.322857142857146,42.503530612244894,0,60.01783673469387,17.322857142857146
02/02/2025 21:41,02/02/2025 21:43,2025-02-02 N,6.28.1,132,3.119263157894737,12.138157894736842,38.57968421052632,0,38.59963157894737,12.138157894736842
02/02/2025 21:52,02/02/2025 22:01,2025-02-02 N,6.28.1,133,2.963875,18.134423076923078,44.40265384615385,0,47.60059615384615,18.134423076923078
02/02/2025 22:06,02/02/2025 22:18,2025-02-02 N,6.28.1,134,2.9063360655737704,18.209877049180328,43.62604918032787,0,45.08968032786885,18.209877049180328
02/02/2025 22:29,02/02/2025 22:43,2025-02-02 N,6.28.1,135,2.7420887096774194,17.579274193548386,43.27195161290322,0,46.85191935483871,17.579274193548386
02/02/2025 22:48,02/02/2025 23:03,2025-02-02 N,6.28.1,136,2.789192,18.018720000000002,43.67832,0,47.644752,18.018720000000002
02/02/2025 23:24,02/02/2025 23:53,2025-02-02 N,6.28.1,137,3.1543916666666667,17.434625,41.71240833333333,0,50.94241666666667,17.434625
03/02/2025 00:27,03/02/2025 00:50,2025-02-02 N,6.28.1,138,2.8765,18.176651785714288,43.289187500000004,0,46.00197321428571,18.176651785714288
03/02/2025 01:00,03/02/2025 01:00,2025-02-02 N,6.28.1,139,2.2460714285714287,17.318571428571428,45.087714285714284,0,54.85564285714286,17.318571428571428
03/02/2025 01:12,03/02/2025 01:21,2025-02-02 N,6.28.1,140,3.0728378378378376,16.459662162162164,40.630500000000005,0,43.60122972972973,16.459662162162164
03/02/2025 02:42,03/02/2025 02:45,2025-02-02 N,6.28.1,141,2.8698214285714285,12.745714285714286,37.30853571428571,0,41.967642857142856,12.745714285714286
03/02/2025 02:54,03/02/2025 03:09,2025-02-02 N,6.28.1,142,3.0899278350515464,19.268969072164946,47.476453608247425,0,52.51673195876288,19.268969072164946
03/02/2025 03:23,03/02/2025 03:46,2025-02-02 N,6.28.1,143,2.9622640000000002,17.73384,43.270455999999996,0,48.602392,17.73384
03/02/2025 03:50,03/02/2025 04:06,2025-02-02 N,6.28.1,144,2.6621774193548386,17.349314516129034,44.02492741935484,0,49.806395161290325,17.349314516129034
03/02/2025 04:17,03/02/2025 04:29,2025-02-02 N,6.28.1,145,2.7001463414634146,18.05060975609756,44.273837398373985,0,49.324203252032525,18.05060975609756
03/02/2025 04:36,03/02/2025 04:49,2025-02-02 N,6.28.1,146,2.851466019417476,17.528009708737866,42.39617475728155,0,47.19406796116505,17.528009708737866
03/02/2025 08:06,03/02/2025 08:21,2025-02-03 D,6.28.1,147,2.522904,16.22784,41.665856,0,60.522808,16.22784
03/02/2025 08:26,03/02/2025 08:38,2025-02-03 D,6.28.1,148,2.684624,16.61832,42.266048000000005,0,57.023559999999996,16.61832
03/02/2025 08:43,03/02/2025 08:51,2025-02-03 D,6.28.1,149,3.335136986,16.503698630136984,40.80601369863014,0,50.65943835616439,16.503698630136984
03/02/2025 08:59,03/02/2025 09:09,2025-02-03 D,6.28.1,150,2.7767924528301884,19.12386792,46.69743396226415,0,58.766113207547164,19.12386792
03/02/2025 09:59,03/02/2025 10:13,2025-02-03 D,6.28.1,151,2.7822258064516125,11.888225806451613,30.060548387096773,0,49.512129032258066,11.888225806451613
03/02/2025 10:45,03/02/2025 11:12,2025-02-03 D,6.28.1,152,2.772,15.233955223880596,34.30798507462686,0,50.486298507462685,15.233955223880596
03/02/2025 14:23,03/02/2025 14:23,2025-02-03 D,6.28.1,153,1.6873333333333334,9.84,32.634,0,50.763,9.84
03/02/2025 19:47,03/02/2025 19:59,2025-02-03 N,6.28.1,154,2.7098088235294115,15.450661764705883,34.709676470588235,0,47.79410294117647,15.450661764705883
03/02/2025 21:17,03/02/2025 21:27,2025-02-03 N,6.28.1,155,3.1633333333333336,15.860600000000002,35.417480000000005,0,45.943799999999996,15.860600000000002
03/02/2025 21:45,03/02/2025 21:51,2025-02-03 N,6.28.1,156,2.849113208,14.879433962264152,33.63258490566038,0,46.19056603773585,14.879433962264152
05/02/2025 07:50,05/02/2025 07:59,2025-02-05 D,6.28.1,157,1.687357142857143,16.844732142857143,48.32317857142857,0,43.40823214285714,16.844732142857143
05/02/2025 08:02,05/02/2025 08:08,2025-02-05 D,6.28.1,158,1.4606607142857142,17.424107142857142,42.28601785714285,0,41.74198214285714,17.424107142857142
05/02/2025 08:12,05/02/2025 08:18,2025-02-05 D,6.28.1,159,1.9842142857142857,18.333214285714288,41.761714285714284,0,40.97330357142857,18.333214285714288
05/02/2025 08:21,05/02/2025 08:25,2025-02-05 D,6.28.1,160,1.8209107142857144,17.68794642857143,42.050267857142856,0,41.7675,17.68794642857143
05/02/2025 08:29,05/02/2025 08:33,2025-02-05 D,6.28.1,161,2.1160535714285715,17.507142857142856,42.26398214285714,0,40.33680357142857,17.507142857142856
05/02/2025 08:56,05/02/2025 09:02,2025-02-05 D,6.28.1,162,1.847140350877193,18.073157894736845,41.325947368421055,0,40.99670175438596,18.073157894736845
05/02/2025 09:04,05/02/2025 09:17,2025-02-05 D,6.28.1,163,1.6835357142857144,17.079375000000002,47.30955357142857,0,44.04775,17.079375000000002
05/02/2025 09:20,05/02/2025 09:24,2025-02-05 D,6.28.1,164,1.9712181818181818,17.507454545454546,41.72067272727273,0,38.61414545454545,17.507454545454546
05/02/2025 09:28,05/02/2025 09:32,2025-02-05 D,6.28.1,165,1.8093214285714285,17.559375,41.98121428571428,0,38.07751785714286,17.559375
05/02/2025 09:36,05/02/2025 09:40,2025-02-05 D,6.28.1,166,1.7579464285714284,18.10098214285714,41.94805357142857,0,39.33701785714286,18.10098214285714
05/02/2025 09:52,05/02/2025 09:57,2025-02-05 D,6.28.1,167,1.6080172413793103,17.835775862068964,42.32843103448276,0,37.57010344827586,17.835775862068964
05/02/2025 10:01,05/02/2025 10:07,2025-02-05 D,6.28.1,168,1.5888983050847458,17.778305084745764,41.919254237288136,0,37.439,17.778305084745764
05/02/2025 10:09,05/02/2025 10:15,2025-02-05 D,6.28.1,169,1.392406779661017,18.042457627118647,42.42364406779661,0,37.81350847457627,18.042457627118647
05/02/2025 10:18,05/02/2025 10:24,2025-02-05 D,6.28.1,170,1.3289655172413792,17.967672413793103,42.381948275862065,0,37.33065517241379,17.967672413793103
05/02/2025 10:27,05/02/2025 10:28,2025-02-05 D,6.28.1,171,2.663625,16.074375,40.054875,0,33.407125,16.074375
05/02/2025 10:36,05/02/2025 10:41,2025-02-05 D,6.28.1,172,1.5008823529411766,18.049411764705884,42.46341176470588,0,38.264784313725485,18.049411764705884
05/02/2025 10:44,05/02/2025 10:50,2025-02-05 D,6.28.1,173,1.4669473684210526,17.922631578947367,42.45733333333334,0,37.422122807017544,17.922631578947367
05/02/2025 10:53,05/02/2025 10:59,2025-02-05 D,6.28.1,174,1.4433157894736843,17.53,42.534894736842105,0,38.23491228070175,17.53
05/02/2025 11:02,05/02/2025 11:08,2025-02-05 D,6.28.1,175,1.3748771929824561,17.396315789473686,42.46142105263158,0,38.75473684210526,17.396315789473686
